id,rank,workers,company,state,state,city,metro,growth,revenue,industry,yrs_on_list
26028,3970,31,ISPA Technology,Virginia,VA,Centreville,Washington DC,75.8946,4411814,Engineering,1
26377,3971,26,Lumark Technologies,Virginia,VA,Fairfax,Washington DC,75.8943,2763034,Government Services,1
25626,3972,175,DataStaff,North Carolina,NC,Raleigh,Raleigh-Cary NC,75.8619,18729833,Human Resources,1
17675,3973,88,BRIDGE Energy Group,Massachusetts,MA,Marlborough,Boston,75.7967,20943893,Energy,5
19134,3974,202,4Wall Lighting,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,75.7503,59381638,Business Products & Services,5
24304,3975,18,Zak Products,Texas,TX,Irving,Dallas,75.7226,23256973,Business Products & Services,2
24290,3976,22,Scale Finance,North Carolina,NC,Durham,Durham NC,75.7177,3926805,Financial Services,2
26592,3977,1217,Amphastar Pharmaceuticals,California,CA,Rancho Cucamonga,Riverside-San Bernardino-Ontario CA,75.6777,229681000,Health,1
6031,3978,30,The Saywitz Company,California,CA,Newport Beach,Los Angeles,75.6716,10231297,Real Estate,2
7409,3979,36,Armor Protective Packaging,Michigan,MI,Howell,Detroit,75.6616,18228957,Manufacturing,2
22565,3980,60,Berkshire Hathaway HomeServices Nevada Arizona Properties,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,75.6385,15715577,Real Estate,3
20574,3981,24,AMG & Associates,California,CA,Santa Clarita,Los Angeles,75.6206,22244380,Construction,3
25484,3982,22,Ladd Family Pharmacy,Idaho,ID,Boise,Boise City-Nampa ID,75.6152,6237655,Health,1
24210,3983,340,CheapCaribbean.com,Texas,TX,Plano,Dallas,75.4276,515076658,Travel & Hospitality,2
25139,3984,78,US Patriot,South Carolina,SC,Columbia,Columbia SC,75.4201,19991120,Government Services,1
26536,3985,131,TCC Software Solutions,Indiana,IN,Indianapolis,Indianapolis IN,75.4053,17851000,IT Services,1
20823,3986,546,Workplace Options,North Carolina,NC,Raleigh,Raleigh-Cary NC,75.3206,47627787,Human Resources,4
3771,3987,460,Heartland Business Systems,Wisconsin,WI,Little Chute,Appleton WI,75.2839,172702015,IT Services,8
2260,3988,115,M3 Glass Technologies,Texas,TX,Irving,Dallas,75.2227,15125887,Manufacturing,5
23857,3989,229,Trinity Logistics,Delaware,DE,Seaford,Seaford DE,75.0694,275512000,Logistics & Transportation,2
7633,3990,246,Masergy Communication,Texas,TX,Plano,Dallas,75.054,170744969,Telecommunications,3
17325,3991,34,Confirmation.com,Tennessee,TN,Brentwood,Nashville,74.9991,11981682,Financial Services,5
6570,3992,57,Benko Products,Ohio,OH,Sheffield Village,Cleveland,75.002,8901387,Manufacturing,7
25402,3993,30,Calibre One,California,CA,San Francisco,San Francisco,74.9516,6725128,Human Resources,1
24395,3994,30,DesignSensory,Tennessee,TN,Knoxville,Knoxville TN,74.9496,2512033,Advertising & Marketing,2
2286,3995,559,Edifecs,Washington,WA,Bellevue,Seattle,74.8957,71477877,Health,6
2259,3996,38,SwipeClock,Utah,UT,South Jordan,Salt Lake City,74.8902,7676596,Business Products & Services,6
20981,3997,39,RateSpecial Interactive,California,CA,Pasadena,Los Angeles,74.8829,22775000,Advertising & Marketing,3
3193,3998,5847,MAU Workforce Solutions,Georgia,GA,Augusta,Augusta-Richmond GA-SC,74.8661,216336712,Human Resources,6
20264,3999,397,Jones & Frank,North Carolina,NC,Raleigh,Raleigh-Cary NC,74.8568,199346000,Energy,4
24032,4000,15,P-Fleet,California,CA,San Diego,San Diego,74.7988,116385114,Financial Services,2
1641,4001,55,National Electronic Attachment,Georgia,GA,Norcross,Atlanta,74.7859,11542980,Health,7
3347,4002,13,Intelligent Interiors,Texas,TX,Addison,Dallas,74.7075,11846860,Business Products & Services,5
26171,4003,29,The Everest Equity Company,New York,NY,Suffern,New York City,74.6803,3110818,Financial Services,1
24448,4004,26,AfterCollege,California,CA,San Francisco,San Francisco,74.6665,6317345,Education,2
20122,4005,105,US Med-Equip,Texas,TX,Houston,Houston,74.6226,21474914,Health,4
128,4006,1200,GlowTouch Technologies,Kentucky,KY,Louisville,Louisville/Jefferson KY-IN,74.5389,13297443,IT Services,6
21182,4007,17,BlackRapid,Washington,WA,Seattle,Seattle,74.4815,6547759,Consumer Products & Services,3
25981,4008,21,The Brooks Group,North Carolina,NC,Greensboro,Greensboro-High Point NC,74.4847,4877530,Business Products & Services,1
26399,4009,2000,MS Companies,Indiana,IN,Indianapolis,Indianapolis IN,74.4499,47282405,Business Products & Services,1
22663,4010,15,ODUrent.com,Virginia,VA,Norfolk,Virginia Beach-Norfolk-Newport News VA-NC,74.4377,3180000,Real Estate,2
21172,4011,3,Atyeti,New Jersey,NJ,Princeton,Trenton-Ewing NJ,74.4189,5311257,IT Services,3
19937,4012,70,Sendero,Texas,TX,Dallas,Dallas,74.3775,10007143,Business Products & Services,4
222,4013,174,Audigy Group,Washington,WA,Vancouver,Portland OR,74.3475,29717530,Health,6
24232,4014,89,Opus Events Agency,Oregon,OR,Beaverton,Portland OR,74.343,26525507,Advertising & Marketing,2
19023,4015,299,Pentec Health,Pennsylvania,PA,Boothwyn,Philadelphia,74.3105,79357768,Health,5
23958,4016,29,Carolina Management Team,North Carolina,NC,Enka,Asheville NC,74.2574,3382435,Construction,2
22090,4017,39,Bull Engineered Products,North Carolina,NC,Charlotte,Charlotte,74.2483,4704252,Manufacturing,3
854,4018,1318,Monogram Food Solutions,Tennessee,TN,Memphis,Memphis TN-MS-AR,74.206,258412000,Food & Beverage,6
3717,4019,76,LaSalle Network,Illinois,IL,Chicago,Chicago,74.1652,35579392,Human Resources,8
3697,4020,49,ICE Technologies,Iowa,IA,Pella,Oskaloosa IA,74.1657,8130504,Health,3
21509,4021,65,Apprio,District of Columbia,DC,Washington,Washington DC,74.1298,9369995,Government Services,3
1713,4022,51,interRel Consulting Partners,Texas,TX,Arlington,Dallas,74.0576,12030940,Business Products & Services,7
19886,4023,150,Seahorse Bioscience,Massachusetts,MA,North Billerica,Boston,74.0522,35444000,Health,4
25309,4024,56,RailPros,California,CA,Irvine,Los Angeles,74.0033,14945587,Engineering,1
24172,4025,41,iDiscovery Solutions,District of Columbia,DC,Washington,Washington DC,73.9949,13219893,Business Products & Services,2
2700,4026,600,Tribridge,Florida,FL,Tampa,Tampa,73.9543,111605926,IT Services,3
17529,4027,115,Birds Barbershop,Texas,TX,Austin,Austin,73.9112,4604761,Consumer Products & Services,5
6827,4028,24,Beck Ag,Nebraska,NE,Wayne,Sioux City IA-NE-SD,73.8918,9154964,Advertising & Marketing,5
21559,4029,65,HireNetworks,North Carolina,NC,Raleigh,Raleigh-Cary NC,73.8645,4300828,Human Resources,3
21930,4030,141,Seniors Home Care,Missouri,MO,St. Louis,St. Louis MO-IL,73.8543,3381549,Health,3
25104,4031,55,Piston,California,CA,San Diego,San Diego,73.8399,7642000,Advertising & Marketing,1
2855,4032,1088,Eliassen Group,Massachusetts,MA,Wakefield,Boston,73.8274,170651944,IT Services,9
20281,4033,104,Feeney Wireless,Oregon,OR,Eugene,Eugene-Springfield OR,73.8163,27764391,Telecommunications,4
325,4034,16,Portfolio Creative,Ohio,OH,Columbus,Columbus OH,73.7668,9103975,Human Resources,6
26225,4035,33,Covenant Security Solutions,Virginia,VA,McLean,Washington DC,73.7637,3187287,Security,1
21753,4036,6,Great Britain Tile,Florida,FL,Land O' Lakes,Tampa,73.7053,3880940,Construction,3
24011,4037,39,Quantum Vision,Maryland,MD,Gaithersburg,Washington DC,73.5953,4561467,IT Services,2
23996,4038,32,Riverside Fence,Connecticut,CT,Wilton,Bridgeport-Stamford-Norwalk CT,73.5064,3852377,Construction,2
2526,4039,70,Cape Medical Supply,Massachusetts,MA,Sandwich,Barnstable Town MA,73.4919,8772431,Health,5
25809,4040,108,Lawn Dawg,New Hampshire,NH,Nashua,Manchester-Nashua NH,73.4837,11836517,Environmental Services,1
8970,4041,183,Technical Resources International,Maryland,MD,Bethesda,Washington DC,73.4694,32706873,Health,5
26376,4042,108,HNI,Wisconsin,WI,New Berlin,Milwaukee-Waukesha-West Allis WI,73.4146,22383220,Insurance,1
20236,4043,140,Impinj,Washington,WA,Seattle,Seattle,73.3686,55126000,Computer Hardware,2
25833,4044,53,OnSight,Florida,FL,Sanford,Orlando FL,73.3574,5924467,Advertising & Marketing,1
3057,4045,3422,Pyramid Consulting,Georgia,GA,Alpharetta,Atlanta,73.3468,160595551,IT Services,8
25186,4046,15,The Doyle Group,Colorado,CO,Denver,Denver,73.3254,4143223,IT Services,1
25066,4047,55,Dynamis,Virginia,VA,Arlington,Washington DC,73.209,6009157,Government Services,1
21605,4048,9,I.C.E. Service Group,Pennsylvania,PA,Ambridge,Pittsburgh PA,73.189,11829448,Logistics & Transportation,2
22606,4049,139,CGR Products,North Carolina,NC,Greensboro,Greensboro-High Point NC,73.1735,29136860,Manufacturing,3
25555,4050,22,My Lineage,California,CA,San Diego,San Diego,73.1231,3496398,Government Services,1
21878,4051,33,BlueDot Medical,North Carolina,NC,Charlotte,Charlotte,73.0961,8024612,Health,5
24430,4052,66,SignUp4,Georgia,GA,Atlanta,Atlanta,73.0812,7187748,Software,2
20840,4053,331,Caleris,Iowa,IA,West Des Moines,Des Moines-West Des Moines IA,73.0682,14311617,Telecommunications,2
24194,4054,538,NorthStar Financial Services Group,Nebraska,NE,Omaha,Omaha-Council Bluffs NE-IA,73.0579,161524949,Financial Services,2
22261,4055,56,Burnham Benefits Insurance Services,California,CA,Irvine,Los Angeles,73.0471,13648400,Insurance,3
1221,4056,27,Victory Transportation Systems,Texas,TX,Houston,Houston,73.0335,16243233,Logistics & Transportation,3
1585,4057,174,myMatrixx,Florida,FL,Tampa,Tampa,73.0241,84830235,Health,6
4149,4058,1429,Pro Mach,Ohio,OH,Loveland,Cincinnati,72.993,389440000,Manufacturing,4
24557,4059,279,Capital Title of Texas,Texas,TX,Plano,Dallas,72.9666,36003000,Real Estate,2
1765,4060,50,Professional Capital Services,Pennsylvania,PA,Philadelphia,Philadelphia,72.9558,8646753,Financial Services,7
19982,4061,6,HomeExchange.com,California,CA,Hermosa Beach,Los Angeles,72.8934,5818220,Travel & Hospitality,4
26498,4062,107,Walton Isaacson,California,CA,Culver City,Los Angeles,72.8769,70291234,Advertising & Marketing,1
18200,4063,500,Fine Designs,Washington,WA,Tukwila,Seattle,72.8498,19976673,Consumer Products & Services,5
592,4064,3100,eClinicalWorks,Massachusetts,MA,Westborough,Worcester MA,72.8345,269745626,Health,8
25820,4065,48,WayPoint Systems,Georgia,GA,Atlanta,Atlanta,72.8305,10954000,Business Products & Services,1
480,4066,28,Electronic Cash Systems,California,CA,Foothill Ranch,Los Angeles,72.8163,53588593,Financial Services,6
20848,4067,17,Premium 2000+ Warranties,North Carolina,NC,Winston Salem,Winston-Salem NC,72.7955,20328273,Insurance,3
23746,4068,150,Therapeutic Interventions,Virginia,VA,Belle Haven,,72.7899,8888971,Health,2
677,4069,140,On-Site Fuel Service,Mississippi,MS,Brandon,Jackson MS,72.719,237997370,Logistics & Transportation,5
17947,4070,30,M&S Technologies,Texas,TX,Dallas,Dallas,72.6396,35958858,IT Services,5
2056,4071,205,Purchasing Power,Georgia,GA,Atlanta,Atlanta,72.6326,243221369,Business Products & Services,7
409,4072,211,Bomgar,Mississippi,MS,Ridgeland,Jackson MS,72.6261,48736205,Software,6
19986,4073,32,Third Door Media,Connecticut,CT,Redding,Bridgeport-Stamford-Norwalk CT,72.5676,7971144,Advertising & Marketing,4
23929,4074,48,CNS,California,CA,Burbank,Los Angeles,72.5324,2822497,IT Services,2
22404,4075,25,Smart Source,Illinois,IL,St. Charles,Chicago,72.4237,24010000,IT Services,2
20807,4076,13,Imagination Technologies/FRS,North Carolina,NC,Monroe,Charlotte,72.3996,4077381,Human Resources,5
23890,4077,30,Orion Financial Group,Texas,TX,Southlake,Dallas,72.3097,7263317,Financial Services,2
3914,4078,26,MedExpress Pharmacy,North Carolina,NC,Salisbury,Salisbury NC,72.3035,32707070,Health,8
16072,4079,158,Network Data Systems,Illinois,IL,Schaumburg,Chicago,72.2776,34025262,IT Services,4
24943,4080,55,Convergence Acceleration Solutions,Georgia,GA,Alpharetta,Atlanta,72.2592,13462018,Telecommunications,1
24475,4081,96,UniFocus,Texas,TX,Carrollton,Dallas,72.2195,11936507,Travel & Hospitality,2
25762,4082,31,Sutoer Solutions,Illinois,IL,Hinsdale,Chicago,72.1905,3532770,IT Services,1
25414,4083,160,Parkway Construction & Associates,Texas,TX,Lewisville,Dallas,72.0861,153370000,Construction,1
2717,4084,72,Prosek Partners,New York,NY,New York,New York City,72.0689,17396497,Advertising & Marketing,6
22184,4085,100,GiftCards.com,Pennsylvania,PA,Pittsburgh,Pittsburgh PA,72.0442,110403559,Consumer Products & Services,2
12897,4086,32,Barber Martin Agency,Virginia,VA,Richmond,Richmond VA,71.9513,25390255,Advertising & Marketing,6
23644,4087,73,Huron Valley Financial,Michigan,MI,Ann Arbor,Ann Arbor MI,71.8994,7940368,Financial Services,2
563,4088,134,MetroStar Systems,Virginia,VA,Reston,Washington DC,71.8799,24823250,IT Services,7
4088,4089,96,Forte Payment Systems,Texas,TX,Allen,Dallas,71.8469,51150969,Financial Services,7
21980,4090,18,Greenchem Industries,Florida,FL,West Palm Beach,Miami,71.7774,69355667,Business Products & Services,2
25852,4091,81,Blue Chair,Missouri,MO,Kansas City,Kansas City MO-KS,71.783,42923054,Business Products & Services,1
25575,4092,30,ReEmployAbility,Florida,FL,Tampa,Tampa,71.7562,2588830,Business Products & Services,1
25175,4093,150,Meetings & Incentives Worldwide,Wisconsin,WI,Caledonia,Racine WI,71.6627,80245116,Travel & Hospitality,1
25897,4094,55,Focus School Software,Florida,FL,St. Petersburg,Tampa,71.622,3215594,Education,1
4780,4095,17,Blue & Associates,Texas,TX,Austin,Austin,71.5746,7802037,Construction,5
21845,4096,42,TMI Consulting,Wisconsin,WI,Milwaukee,Milwaukee-Waukesha-West Allis WI,71.5245,4276492,Government Services,3
25389,4097,14,Mint Advertising,New Jersey,NJ,Clinton,New York City,71.4727,3133270,Advertising & Marketing,1
20138,4098,28,Aventure Aviation,Georgia,GA,Peachtree City,Atlanta,71.4448,13705742,Logistics & Transportation,4
26037,4099,20,714 Tickets,California,CA,Anaheim,Los Angeles,71.4271,13729007,Retail,1
1230,4100,23,Daddies Board Shop,Oregon,OR,Portland,Portland OR,71.3923,8418334,Retail,5
25905,4101,7729,Payroll Management,Florida,FL,Fort Walton Beach,Fort Walton Beach-Crestview-Destin FL,71.353,168547797,Human Resources,1
4504,4102,95,Cal-Tex Protective Coatings,Texas,TX,Schertz,San Antonio TX,71.3482,62530173,Manufacturing,6
4879,4103,18,Atlantic Metro Communications,New Jersey,NJ,Parsippany,New York City,71.2765,6925000,IT Services,6
25246,4104,52,IntelliGenesis,Maryland,MD,Columbia,Baltimore,71.2116,10550357,Government Services,1
22660,4105,26,Business Communications Management,New York,NY,New York,New York City,71.1962,12885127,Telecommunications,3
25916,4106,180,AMP Group,Florida,FL,Orlando,Orlando FL,71.1506,66957023,Retail,1
26478,4107,23,Dr. Randolph's Ageless & Wellness Medical Center,Florida,FL,Jacksonville Beach,Jacksonville FL,71.1542,3022893,Health,1
24163,4108,37,Global Reach Internet Productions,Iowa,IA,Ames,Ames IA,71.0688,2827085,IT Services,2
17742,4109,330,Windy City Limousine,Illinois,IL,Franklin Park,Chicago,71.0405,21120277,Logistics & Transportation,5
22479,4110,219,Steven Douglas Associates,Florida,FL,Fort Lauderdale,Miami,71.014,30184886,Human Resources,3
25988,4111,124,Shepherd Insurance,Indiana,IN,Carmel,Indianapolis IN,71.0087,16115055,Insurance,1
25664,4112,22,Waldron,Washington,WA,Seattle,Seattle,70.9907,4538877,Human Resources,1
26507,4113,10,Major Facility Solutions,Ohio,OH,Barberton,Cleveland,70.9362,3052279,Business Products & Services,1
1249,4114,37,CablesAndKits,Georgia,GA,Buford,Atlanta,70.8941,13072024,Computer Hardware,6
20748,4115,58,HR Works,New York,NY,Fairport,Rochester NY,70.8511,4818000,Human Resources,4
24399,4116,60,US-Analytics,Texas,TX,Irving,Dallas,70.8222,13883464,IT Services,2
4583,4117,154,Liberty Pumps,New York,NY,Bergen,Batavia NY,70.763,74620076,Manufacturing,8
824,4118,65,Send Word Now,New York,NY,New York,New York City,70.7313,19308000,Telecommunications,7
22556,4119,92,Austin Manufacturing Services,Texas,TX,Austin,Austin,70.6613,26082529,Manufacturing,3
17265,4120,280,Pursuit of Excellence,Texas,TX,Dallas,Dallas,70.627,15709310,Human Resources,3
4162,4121,89,CWS Corporate Leasing,Texas,TX,Austin,Austin,70.5567,28567756,Real Estate,6
24853,4122,7,B.I.Minds,California,CA,Milpitas,San Jose,70.5516,2356000,Software,1
24167,4123,24,Loving Pets,New Jersey,NJ,Cranbury,New York City,70.5338,14549793,Consumer Products & Services,2
25858,4124,19,TEKConn Services,New York,NY,New York,New York City,70.5253,2135488,IT Services,1
24441,4125,57,Apex Information Technologies,Minnesota,MN,St. Paul,Minneapolis,70.5117,45883000,Business Products & Services,2
24584,4126,0,Automation & Control,New Jersey,NJ,Moorestown,Philadelphia,70.4912,7559026,Engineering,2
18204,4127,13,ProCPR,Michigan,MI,Grand Rapids,Grand Rapids-Wyoming MI,70.4806,3564175,Education,2
5967,4128,20,Bee Line,Illinois,IL,Elk Grove Village,Chicago,70.4124,2611962,Construction,4
22665,4129,9546,Acro Service,Michigan,MI,Livonia,Detroit,70.3464,215367840,Human Resources,3
6959,4130,250,BPA International,New York,NY,Carle Place,New York City,70.3317,8345807,Telecommunications,6
17353,4131,23,NPE,Florida,FL,Orlando,Orlando FL,70.3269,6097971,Health,5
25208,4132,17,Triune Infomatics,California,CA,Fremont,San Francisco,70.2511,3450293,IT Services,1
24188,4133,245,Crockett Facilities Services,Maryland,MD,Bowie,Washington DC,70.2263,29196301,Business Products & Services,2
22675,4134,21,Quality IT Partners,Maryland,MD,Mount Airy,Baltimore,70.2349,4933358,IT Services,4
26050,4135,30,Streamline Technologies,Delaware,DE,Newark,Philadelphia,70.2214,4613000,IT Services,1
25478,4136,423,Calypso St. Barth,New York,NY,Long Island City,New York City,70.2032,79440775,Retail,1
19921,4137,410,USA Mortgage,Missouri,MO,St. Louis,St. Louis MO-IL,70.1768,61198222,Financial Services,5
682,4138,220,ERP Analysts,Ohio,OH,Dublin,Columbus OH,70.1264,35069498,IT Services,6
24388,4139,85,Prime Technological Services,Georgia,GA,Suwanee,Atlanta,70.1,22935590,Manufacturing,2
22182,4140,138,Allegient,Indiana,IN,Indianapolis,Indianapolis IN,70.0984,22554262,IT Services,3
18173,4141,72,JMARK Business Solutions,Missouri,MO,Springfield,Springfield MO,70.0638,9854897,IT Services,5
20419,4142,27,Dial800,California,CA,Los Angeles,Los Angeles,70.0468,6843187,Advertising & Marketing,4
20720,4143,110,Creative Sign Designs,Florida,FL,Tampa,Tampa,70.0395,14684854,Manufacturing,4
26527,4144,9,RH Electronics,California,CA,Oceanside,San Diego,69.974,2150266,Manufacturing,1
2229,4145,28,Bar Harbor Foods,Maine,ME,Whiting,,69.9527,7788517,Food & Beverage,8
26036,4146,11,QTRCO,Texas,TX,Tomball,Houston,69.9191,5401561,Manufacturing,1
22250,4147,225,PDS Services,Michigan,MI,Livonia,Detroit,69.892,9750000,Human Resources,3
21592,4148,21,RFID Global Solution,Virginia,VA,Reston,Washington DC,69.8895,4518754,Software,3
1861,4149,40,Right at Home,Nebraska,NE,Omaha,Omaha-Council Bluffs NE-IA,69.8636,16199217,Health,6
21641,4150,55,CopySource,Florida,FL,Coral Springs,Miami,69.7607,15348563,Business Products & Services,3
1960,4151,60,Ducts Unlimited Mechanical Systems,Colorado,CO,Arvada,Denver,69.7548,9461065,Construction,4
3020,4152,30000,Sutherland Global Services,New York,NY,Pittsford,Rochester NY,69.6839,771259000,Business Products & Services,8
24182,4153,1153,Bear Staffing Services,New Jersey,NJ,Woodbury,Philadelphia,69.6688,7275400,Human Resources,2
25761,4154,13,Registration Express Group,California,CA,Redding,Redding CA,69.63,2683553,Business Products & Services,1
26177,4155,89,Milestone Internet Marketing,California,CA,Santa Clara,San Jose,69.5412,17423173,Advertising & Marketing,1
22257,4156,28,Weld Power Service Company,Massachusetts,MA,Auburn,Worcester MA,69.5332,3820389,Energy,3
23908,4157,52,Compliance Management International,Pennsylvania,PA,North Wales,Philadelphia,69.501,6636007,Environmental Services,2
3634,4158,51,Prestige Staffing,Georgia,GA,Atlanta,Atlanta,69.4844,19847546,Human Resources,5
18145,4159,157,Manufacturing Technical Solutions,Alabama,AL,Huntsville,Huntsville AL,69.4198,19428419,Government Services,5
747,4160,102,Neogov,California,CA,El Segundo,Los Angeles,69.3801,15596678,Software,5
20749,4161,105,Shooters,Pennsylvania,PA,Philadelphia,Philadelphia,69.3585,32725817,Media,5
25716,4162,97,Federal Management Partners,Virginia,VA,Alexandria,Washington DC,69.3392,30195466,Business Products & Services,1
24823,4163,15,Spectra Management,Utah,UT,Draper,Salt Lake City,69.3431,2192445,Insurance,1
10960,4164,45,Maxons Restorations,New York,NY,New York,New York City,69.2645,22455093,Construction,2
5382,4165,40,SEI - Atlanta,Georgia,GA,Alpharetta,Atlanta,69.2522,8407566,IT Services,3
22570,4166,129,Integrated Care Management,Georgia,GA,Alpharetta,Atlanta,69.2061,18278000,Health,3
26238,4167,71,Phoenix Data,Indiana,IN,Indianapolis,Indianapolis IN,69.2081,7353200,IT Services,1
25588,4168,28,Network FOB,Florida,FL,Jacksonville,Jacksonville FL,69.1612,87613758,Logistics & Transportation,1
26042,4169,101,Momentum Consulting,Florida,FL,Miami Lakes,Miami,69.1067,15271605,IT Services,1
2255,4170,17,Menlo Innovations,Michigan,MI,Ann Arbor,Ann Arbor MI,68.9966,3965977,Software,6
24338,4171,12,Ram Supply Company,Maryland,MD,Baltimore,Baltimore,68.9904,2607700,Business Products & Services,2
20259,4172,80,National Vendor,Texas,TX,Cedar Park,Austin,68.9455,27011000,Insurance,2
18600,4173,84,Symmetry,Wisconsin,WI,Milwaukee,Milwaukee-Waukesha-West Allis WI,68.955,18075814,IT Services,4
24288,4174,1000,Camellia Healthcare,Mississippi,MS,Hattiesburg,,68.9409,73497334,Health,2
26426,4175,800,M-D Building Products,Oklahoma,OK,Oklahoma City,Oklahoma City OK,68.8795,181541217,Manufacturing,1
557,4176,87,Tantus Technologies,District of Columbia,DC,Washington,Washington DC,68.8848,26072092,Government Services,5
20803,4177,28726,The Seaton Companies,Illinois,IL,Chicago,,68.8694,587299000,Human Resources,4
1588,4178,97,Tully Rinckey,New York,NY,Albany,Albany-Schenectady-Troy NY,68.8275,11355212,Consumer Products & Services,6
24896,4179,95,Tangerine Salon,Texas,TX,Coppell,Dallas,68.7992,5704764,Consumer Products & Services,1
19850,4180,29,Neta Scientific,New Jersey,NJ,Hainesport,Philadelphia,68.7593,34089912,Business Products & Services,2
3932,4181,90,Saturn Freight Systems,Georgia,GA,Marietta,Atlanta,68.7505,34018764,Logistics & Transportation,5
17847,4182,182,InVue Security,North Carolina,NC,Charlotte,Charlotte,68.704,113911890,Security,5
1520,4183,31,PepperDash Technology,Massachusetts,MA,Allston,Boston,68.6281,3911470,Software,7
26446,4184,20,3 Blind Mice Window Coverings,California,CA,San Diego,San Diego,68.6115,2462355,Business Products & Services,1
18528,4185,127,LeadDog Marketing Group,New York,NY,New York,New York City,68.5728,36083000,Advertising & Marketing,5
1965,4186,26,Industrial Revolution,Washington,WA,Tukwila,Seattle,68.5668,11544420,Consumer Products & Services,5
26588,4187,27,Commercial Capital Training Group,New York,NY,Albany,Albany-Schenectady-Troy NY,68.5653,2260709,Education,1
25172,4188,14,The Basement,Indiana,IN,Indianapolis,Indianapolis IN,68.5738,2033000,Media,1
25242,4189,4547,Rural King Supply,Illinois,IL,Mattoon,Charleston-Mattoon IL,68.5082,751445169,Retail,1
17390,4190,350,The Fresh Diet,Florida,FL,Miami,Miami,68.5111,26925000,Food & Beverage,4
973,4191,78,Isotech Pest Management,California,CA,Irwindale,Los Angeles,68.4712,10514080,Business Products & Services,6
25464,4192,27,Best Transportation Services,Illinois,IL,Woodridge,Chicago,68.4746,8604000,Logistics & Transportation,1
21786,4193,65,ServarusRM,Virginia,VA,Fairfax,Washington DC,68.4547,2638000,Health,3
2946,4194,44,Jarrett Logistics Systems,Ohio,OH,Orrville,Wooster OH,68.4305,38846595,Logistics & Transportation,9
24439,4195,25,The CAPROCK Group,Idaho,ID,Boise,Boise City-Nampa ID,68.3756,7284404,Financial Services,2
26033,4196,305,Carl Warren & Company,California,CA,Placentia,Los Angeles,68.3626,38395000,Insurance,1
25997,4197,47,Hewins Financial Advisors,California,CA,San Mateo,San Francisco,68.3241,12145983,Financial Services,1
23458,4198,9,Secured Retail Networks,California,CA,Irvine,Los Angeles,68.2942,5246720,IT Services,2
3939,4199,87,North Shore Pediatric Therapy,Illinois,IL,Des Plaines,Chicago,68.1924,6062660,Health,6
582,4200,35,Online Rewards,Texas,TX,Dallas,Dallas,68.1816,17850116,Business Products & Services,7
2299,4201,183,Health Market Science,Pennsylvania,PA,King of Prussia,Philadelphia,68.0431,40458508,IT Services,7
8600,4202,308,Praxis,Michigan,MI,Grand Rapids,Grand Rapids-Wyoming MI,68.0228,27149065,Manufacturing,2
17880,4203,136,FiberLight,Georgia,GA,Alpharetta,Atlanta,68.0005,101647000,Telecommunications,3
25718,4204,450,Flyers Energy,California,CA,Auburn,Truckee-Grass Valley CA,67.9592,1977921907,Energy,1
7844,4205,342,DTT,California,CA,Los Angeles,Los Angeles,67.9524,23923893,Security,5
3638,4206,47,South Miami Pharmacy,Florida,FL,Miami,Miami,67.8863,22484752,Health,6
20863,4207,13,Caring Senior Service,Texas,TX,San Antonio,San Antonio TX,67.8534,24598342,Health,3
1183,4208,55,Callis Communications,Alabama,AL,Mobile,Mobile AL,67.8542,11407553,Telecommunications,7
2648,4209,84,New Glarus Brewing,Wisconsin,WI,New Glarus,Madison WI,67.8224,36958212,Food & Beverage,8
24144,4210,25,Verma Systems,Louisiana,LA,Baton Rouge,Baton Rouge LA,67.8173,3793516,IT Services,2
21867,4211,7,Government Sourcing Solutions,District of Columbia,DC,Washington,Washington DC,67.8176,2920116,Government Services,3
451,4212,85,Fortis Construction,Oregon,OR,Portland,Portland OR,67.7759,249046391,Construction,7
4678,4213,226,Arlington Resources,Illinois,IL,Rolling Meadows,Chicago,67.7669,4916432,Human Resources,4
2050,4214,165,Advisors Mortgage Group,New Jersey,NJ,Ocean,New York City,67.75,18951909,Financial Services,6
24250,4215,210,TechAspect Solutions,California,CA,Fremont,Allegan MI,67.6985,10622193,IT Services,2
21962,4216,78,Rain,New York,NY,New York,New York City,67.6606,11727750,Advertising & Marketing,3
3487,4217,29,Argent Capital Management,Missouri,MO,Clayton,St. Louis MO-IL,67.6375,9547050,Financial Services,6
19958,4218,98,Bolt Express,Ohio,OH,Toledo,Toledo OH,67.5971,58456100,Logistics & Transportation,4
22044,4219,22,Overgroup,Georgia,GA,Atlanta,Atlanta,67.5997,3189311,Telecommunications,3
26261,4220,38,Spawn Ideas,Alaska,AK,Anchorage,Anchorage AK,67.5724,12316709,Advertising & Marketing,1
25847,4221,46,Logan A/C & Heat Services,Ohio,OH,Dayton,Dayton OH,67.5115,19316784,Construction,1
17227,4222,1041,Granite Telecommunications,Massachusetts,MA,Quincy,Boston,67.4515,865828000,Telecommunications,8
23935,4223,20000,Infiniti HR,Maryland,MD,Burtonsville,Washington DC,67.4062,151039927,Human Resources,2
24572,4224,30,LRXD,Colorado,CO,Denver,Denver,67.3301,5023673,Advertising & Marketing,2
22132,4225,30,SRP Environmental,Louisiana,LA,Shreveport,Shreveport-Bossier City LA,67.3315,4159968,Environmental Services,3
